Gen  312 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  313 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  314 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  315 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  316 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  317 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  318 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  319 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  320 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  321 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  322 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  323 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  324 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  325 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  326 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  327 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  328 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  329 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  330 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  331 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  332 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  333 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  334 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  335 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  336 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  337 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  338 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  339 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  340 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  341 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  342 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  343 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  344 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  345 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  346 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  347 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  348 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  349 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  350 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  351 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  352 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  353 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  354 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  355 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  356 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  357 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  358 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  359 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  360 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  361 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  362 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  363 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  364 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  365 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  366 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  367 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  368 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  369 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  370 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  371 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  372 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  373 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  374 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  375 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  376 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  377 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  378 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  379 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  380 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  381 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  382 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  383 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  384 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  385 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  386 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  387 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  388 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  389 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  390 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  391 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  392 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  393 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  394 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  395 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  396 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  397 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  398 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  399 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  400 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  401 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  402 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  403 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  404 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  405 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  406 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  407 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  408 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  409 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  410 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  411 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  412 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  413 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  414 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  415 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  416 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  417 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  418 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  419 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  420 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  421 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  422 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  423 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  424 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  425 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  426 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  427 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  428 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  429 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  430 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  431 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  432 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  433 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  434 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  435 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  436 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  437 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  438 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  439 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  440 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  441 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  442 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  443 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  444 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  445 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  446 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  447 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  448 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  449 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  450 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  451 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  452 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  453 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  454 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  455 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  456 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  457 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  458 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  459 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  460 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  461 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  462 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  463 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  464 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  465 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  466 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  467 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  468 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  469 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  470 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  471 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  472 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  473 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  474 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  475 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  476 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  477 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  478 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  479 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  480 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  481 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  482 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  483 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  484 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  485 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  486 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  487 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  488 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  489 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  490 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  491 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  492 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  493 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  494 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  495 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  496 | Barras usadas = 76 | Desperdicio = 18440 | % Desperdiciado = 4.33%
Gen  497 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  498 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  499 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%
Gen  500 | Barras usadas = 77 | Desperdicio = 24040 | % Desperdiciado = 5.58%


=================================
    Mejor solucion encontrada    
=================================
Barras requeridas: 76
Desperdicio total: 18440 unidades
% Desperdiciado: 4.33%
---------------------------------

Barra  1 (Tamaño: 5600 unidades):
    Cortes:  [2000, 1520, 1560]
    Utilizado:   5080 unidades
    Desperdicio: 520 unidades

Barra  2 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1560, 2050]
    Utilizado:   5430 unidades
    Desperdicio: 170 unidades

Barra  3 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1380, 1820]
    Utilizado:   5020 unidades
    Desperdicio: 580 unidades

Barra  4 (Tamaño: 5600 unidades):
    Cortes:  [1560, 1820, 1560]
    Utilizado:   4940 unidades
    Desperdicio: 660 unidades

Barra  5 (Tamaño: 5600 unidades):
    Cortes:  [2200, 1520, 1520]
    Utilizado:   5240 unidades
    Desperdicio: 360 unidades

Barra  6 (Tamaño: 5600 unidades):
    Cortes:  [2000, 1520, 1520]
    Utilizado:   5040 unidades
    Desperdicio: 560 unidades

Barra  7 (Tamaño: 5600 unidades):
    Cortes:  [1520, 1880, 2150]
    Utilizado:   5550 unidades
    Desperdicio: 50 unidades

Barra  8 (Tamaño: 5600 unidades):
    Cortes:  [1930, 1380, 2150]
    Utilizado:   5460 unidades
    Desperdicio: 140 unidades

Barra  9 (Tamaño: 5600 unidades):
    Cortes:  [1520, 1880, 2150]
    Utilizado:   5550 unidades
    Desperdicio: 50 unidades

Barra 10 (Tamaño: 5600 unidades):
    Cortes:  [1560, 1930, 2100]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 11 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1520, 2150]
    Utilizado:   5550 unidades
    Desperdicio: 50 unidades

Barra 12 (Tamaño: 5600 unidades):
    Cortes:  [2140, 1520, 1880]
    Utilizado:   5540 unidades
    Desperdicio: 60 unidades

Barra 13 (Tamaño: 5600 unidades):
    Cortes:  [1710, 2000, 1880]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 14 (Tamaño: 5600 unidades):
    Cortes:  [1520, 2140, 1520]
    Utilizado:   5180 unidades
    Desperdicio: 420 unidades

Barra 15 (Tamaño: 5600 unidades):
    Cortes:  [1380, 2150, 1930]
    Utilizado:   5460 unidades
    Desperdicio: 140 unidades

Barra 16 (Tamaño: 5600 unidades):
    Cortes:  [2150, 2100]
    Utilizado:   4250 unidades
    Desperdicio: 1350 unidades

Barra 17 (Tamaño: 5600 unidades):
    Cortes:  [2050, 1710, 1820]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 18 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 19 (Tamaño: 5600 unidades):
    Cortes:  [2150, 1820, 1560]
    Utilizado:   5530 unidades
    Desperdicio: 70 unidades

Barra 20 (Tamaño: 5600 unidades):
    Cortes:  [2000, 1520, 2050]
    Utilizado:   5570 unidades
    Desperdicio: 30 unidades

Barra 21 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1820, 2200]
    Utilizado:   5400 unidades
    Desperdicio: 200 unidades

Barra 22 (Tamaño: 5600 unidades):
    Cortes:  [2200, 1520, 1710]
    Utilizado:   5430 unidades
    Desperdicio: 170 unidades

Barra 23 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1710, 2000]
    Utilizado:   5530 unidades
    Desperdicio: 70 unidades

Barra 24 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 25 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1560, 2200]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 26 (Tamaño: 5600 unidades):
    Cortes:  [2050, 1710, 1820]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 27 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2200]
    Utilizado:   5510 unidades
    Desperdicio: 90 unidades

Barra 28 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1710, 2000]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 29 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1520, 2150]
    Utilizado:   5550 unidades
    Desperdicio: 50 unidades

Barra 30 (Tamaño: 5600 unidades):
    Cortes:  [2140, 1520, 1930]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 31 (Tamaño: 5600 unidades):
    Cortes:  [2100, 1380, 2050]
    Utilizado:   5530 unidades
    Desperdicio: 70 unidades

Barra 32 (Tamaño: 5600 unidades):
    Cortes:  [2050, 1710, 1820]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 33 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 34 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1710, 2000]
    Utilizado:   5530 unidades
    Desperdicio: 70 unidades

Barra 35 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1520, 2140]
    Utilizado:   5540 unidades
    Desperdicio: 60 unidades

Barra 36 (Tamaño: 5600 unidades):
    Cortes:  [1520, 1880, 2150]
    Utilizado:   5550 unidades
    Desperdicio: 50 unidades

Barra 37 (Tamaño: 5600 unidades):
    Cortes:  [1560, 1930, 2100]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 38 (Tamaño: 5600 unidades):
    Cortes:  [1380, 2150, 1930]
    Utilizado:   5460 unidades
    Desperdicio: 140 unidades

Barra 39 (Tamaño: 5600 unidades):
    Cortes:  [2150, 2100]
    Utilizado:   4250 unidades
    Desperdicio: 1350 unidades

Barra 40 (Tamaño: 5600 unidades):
    Cortes:  [1380, 2100, 2100]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 41 (Tamaño: 5600 unidades):
    Cortes:  [1930, 1520, 2150]
    Utilizado:   5600 unidades
    Desperdicio: 0 unidades

Barra 42 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 43 (Tamaño: 5600 unidades):
    Cortes:  [2100, 1380, 2050]
    Utilizado:   5530 unidades
    Desperdicio: 70 unidades

Barra 44 (Tamaño: 5600 unidades):
    Cortes:  [2050, 1710, 1820]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 45 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 46 (Tamaño: 5600 unidades):
    Cortes:  [2200, 2200]
    Utilizado:   4400 unidades
    Desperdicio: 1200 unidades

Barra 47 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1560, 2200]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 48 (Tamaño: 5600 unidades):
    Cortes:  [2200, 2200]
    Utilizado:   4400 unidades
    Desperdicio: 1200 unidades

Barra 49 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1710, 2000]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 50 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1520, 2140]
    Utilizado:   5540 unidades
    Desperdicio: 60 unidades

Barra 51 (Tamaño: 5600 unidades):
    Cortes:  [1520, 1880, 2150]
    Utilizado:   5550 unidades
    Desperdicio: 50 unidades

Barra 52 (Tamaño: 5600 unidades):
    Cortes:  [1560, 1930, 2100]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 53 (Tamaño: 5600 unidades):
    Cortes:  [1380, 2150, 1930]
    Utilizado:   5460 unidades
    Desperdicio: 140 unidades

Barra 54 (Tamaño: 5600 unidades):
    Cortes:  [2150, 2100]
    Utilizado:   4250 unidades
    Desperdicio: 1350 unidades

Barra 55 (Tamaño: 5600 unidades):
    Cortes:  [1380, 2100, 2100]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 56 (Tamaño: 5600 unidades):
    Cortes:  [1930, 1520, 2150]
    Utilizado:   5600 unidades
    Desperdicio: 0 unidades

Barra 57 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 58 (Tamaño: 5600 unidades):
    Cortes:  [2100, 1380, 2050]
    Utilizado:   5530 unidades
    Desperdicio: 70 unidades

Barra 59 (Tamaño: 5600 unidades):
    Cortes:  [2050, 1710, 1820]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 60 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 61 (Tamaño: 5600 unidades):
    Cortes:  [2200, 2200]
    Utilizado:   4400 unidades
    Desperdicio: 1200 unidades

Barra 62 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1560, 2200]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 63 (Tamaño: 5600 unidades):
    Cortes:  [2200, 2200]
    Utilizado:   4400 unidades
    Desperdicio: 1200 unidades

Barra 64 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1710, 2000]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 65 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1520, 2150]
    Utilizado:   5550 unidades
    Desperdicio: 50 unidades

Barra 66 (Tamaño: 5600 unidades):
    Cortes:  [2140, 1520, 1880]
    Utilizado:   5540 unidades
    Desperdicio: 60 unidades

Barra 67 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 68 (Tamaño: 5600 unidades):
    Cortes:  [2100, 1380, 2050]
    Utilizado:   5530 unidades
    Desperdicio: 70 unidades

Barra 69 (Tamaño: 5600 unidades):
    Cortes:  [2050, 1710, 1820]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 70 (Tamaño: 5600 unidades):
    Cortes:  [1380, 1930, 2140]
    Utilizado:   5450 unidades
    Desperdicio: 150 unidades

Barra 71 (Tamaño: 5600 unidades):
    Cortes:  [2200, 2200]
    Utilizado:   4400 unidades
    Desperdicio: 1200 unidades

Barra 72 (Tamaño: 5600 unidades):
    Cortes:  [1820, 1560, 2200]
    Utilizado:   5580 unidades
    Desperdicio: 20 unidades

Barra 73 (Tamaño: 5600 unidades):
    Cortes:  [2200, 2200]
    Utilizado:   4400 unidades
    Desperdicio: 1200 unidades

Barra 74 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1710, 2000]
    Utilizado:   5590 unidades
    Desperdicio: 10 unidades

Barra 75 (Tamaño: 5600 unidades):
    Cortes:  [1880, 1520, 2150]
